,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3392,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Tacos Del Julio,29.712121652675965,-95.31499001411147,Mexican Restaurant
3393,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Taqueria Arandas,29.71505715628844,-95.3138812773496,Mexican Restaurant
3394,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Dollar General,29.70525360107422,-95.30917358398438,Discount Store
3395,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Stripes,29.695909162165787,-95.31922549009323,Convenience Store
3396,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Ostioneria La Michoacana,29.71621539620539,-95.31575683045283,Seafood Restaurant
3397,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Dollar Tree,29.711957931518555,-95.31277465820312,Discount Store
3398,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Little Caesars Pizza,29.711641,-95.315319,Pizza Place
3399,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Taco Cabana,29.713733741345816,-95.31477712413243,Taco Place
3400,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Habitat for Humanity ReStore,29.696300088849146,-95.31847423379519,Furniture / Home Store
3401,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Jack in the Box,29.71495280986001,-95.31631529331207,Fast Food Restaurant
3402,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,T-Mobile,29.71664867472596,-95.31640112400055,Mobile Phone Shop
3403,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,America's Best Contacts & Eyeglasses,29.713284,-95.31395400000001,Optical Shop
3404,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Family Dollar,29.703977,-95.305984,Discount Store
3405,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Hertz,29.695615768432617,-95.31522369384766,Rental Car Location
3406,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Burger King,29.713718164945277,-95.3155106306076,Fast Food Restaurant
3407,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Redbox,29.69576072692871,-95.31916046142578,Video Store
3408,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Sellers Brothers Food Market,29.711409000000003,-95.313556,Grocery Store
3409,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Urban War Zone Paintball,29.720990943754224,-95.32162979585279,Paintball Field
3410,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Mattress Firm,29.717386152442664,-95.31718403576406,Furniture / Home Store
3411,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,McDonald's,29.712879416336765,-95.3134645428463,Fast Food Restaurant
3412,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Walmart Supercenter,29.716042492582066,-95.31322587435099,Big Box Store
3413,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Wendy’s,29.6949923601791,-95.32075029346952,Fast Food Restaurant
3414,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Sprint Store,29.711409000000003,-95.313556,Mobile Phone Shop
3415,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Calypto Burger,29.704467,-95.312959,Burger Joint
3416,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,El Rey Del Taco,29.71407091830441,-95.31783475596362,Mexican Restaurant
3417,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,WokkerTXRanger,29.711160597260122,-95.30975780437603,Food Truck
3418,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Kryptonite Smoke & Novelty,29.710137,-95.30895500000001,Smoke Shop
3419,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Griggs Food Mart,29.706767,-95.309024,Convenience Store
3420,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Produce Row Travel Plaza,29.70642,-95.32548100000001,Grocery Store
3421,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Brident Dental & Orthodontics,29.716559999999998,-95.316007,Dentist's Office
3422,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Mi Pueblito,29.70550239,-95.30806679,Mexican Restaurant
3423,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Adler Restaurant Equipment Co,29.708595000000003,-95.306671,Furniture / Home Store
3424,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Shell,29.69523820828288,-95.32000431424026,Gas Station
3425,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,SuperNova Furniture,29.707178000000003,-95.30229399999999,Furniture / Home Store
3426,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,TF Supplements,29.7052,-95.302525,Warehouse Store
3427,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,The Burger Joint Food Truck,29.719965315501405,-95.32380895841256,Food Truck
3428,Gulfgate Riverview / Pine Valley,29.708621,-95.31679890000001,Ace Mart Restaurant Supply,29.705315028366766,-95.3016751821692,Miscellaneous Shop
3429,Pecan Park,29.7064733,-95.286076,Aguascalientes,29.700363152440836,-95.27752690657239,Mexican Restaurant
3430,Pecan Park,29.7064733,-95.286076,Son Nam Restaurant,29.700212699194935,-95.29556951544073,Vietnamese Restaurant
3431,Pecan Park,29.7064733,-95.286076,Pappas Bar-B-Q,29.70051,-95.29441,BBQ Joint
3432,Pecan Park,29.7064733,-95.286076,Raising Cane's Chicken Fingers,29.70129,-95.29301,Fast Food Restaurant
3433,Pecan Park,29.7064733,-95.286076,Dot Coffee Shop,29.7010381,-95.2951002,Diner
3434,Pecan Park,29.7064733,-95.286076,Whataburger,29.70222382404052,-95.29702846705504,Burger Joint
3435,Pecan Park,29.7064733,-95.286076,Taqueria Mexico,29.70105060201999,-95.29597783331268,Mexican Restaurant
3436,Pecan Park,29.7064733,-95.286076,Ingrando Park,29.706132527990686,-95.28604406709388,Travel & Transport
3437,Pecan Park,29.7064733,-95.286076,Menchie's,29.70057487487793,-95.296142578125,Frozen Yogurt Shop
3438,Pecan Park,29.7064733,-95.286076,IHOP,29.701380646624145,-95.29643333165983,Breakfast Spot
3439,Pecan Park,29.7064733,-95.286076,Little Caesars Pizza,29.710278000000002,-95.278666,Pizza Place
3440,Pecan Park,29.7064733,-95.286076,Schlotzsky's,29.703689,-95.296102,Restaurant
3441,Pecan Park,29.7064733,-95.286076,Taqueria Allende,29.7177805024084,-95.27799859671418,Mexican Restaurant
3442,Pecan Park,29.7064733,-95.286076,Bouxreaux's Cajun Kitchen,29.700069098226425,-95.29638333772056,Cajun / Creole Restaurant
3443,Pecan Park,29.7064733,-95.286076,Boudreaux's,29.700192624517484,-95.29638441855244,Cajun / Creole Restaurant
3444,Pecan Park,29.7064733,-95.286076,Wingstop,29.696585396754358,-95.29703212724941,Wings Joint
3445,Pecan Park,29.7064733,-95.286076,Best Buy,29.6983163,-95.2937361,Electronics Store
3446,Pecan Park,29.7064733,-95.286076,Domino's Pizza,29.71637930139134,-95.28945460107869,Pizza Place
3447,Pecan Park,29.7064733,-95.286076,Church's Chicken,29.70354920445178,-95.29340671084941,Fried Chicken Joint
3448,Pecan Park,29.7064733,-95.286076,Walgreens,29.7144789,-95.295355,Pharmacy
3449,Pecan Park,29.7064733,-95.286076,108 Asian Cafe,29.71714406379179,-95.29655223950051,Asian Restaurant
3450,Pecan Park,29.7064733,-95.286076,GNC,29.700095835185,-95.2963735998009,Supplement Shop
3451,Pecan Park,29.7064733,-95.286076,GameStop,29.701458676065464,-95.29525073442092,Video Game Store
3452,Pecan Park,29.7064733,-95.286076,Starbucks,29.69779175760629,-95.29769366779796,Coffee Shop
3453,Pecan Park,29.7064733,-95.286076,Marble Slab Creamery,29.696371,-95.297341,Ice Cream Shop
3454,Pecan Park,29.7064733,-95.286076,Family Dollar,29.710278000000002,-95.278666,Discount Store
3455,Pecan Park,29.7064733,-95.286076,T-Mobile,29.69643827892207,-95.2967871439493,Mobile Phone Shop
3456,Pecan Park,29.7064733,-95.286076,Redbox,29.701387405395508,-95.27832794189453,Video Store
3457,Pecan Park,29.7064733,-95.286076,AT&T,29.700010798984568,-95.2962241275327,Mobile Phone Shop
3458,Pecan Park,29.7064733,-95.286076,Chuck E. Cheese,29.69613748074613,-95.29588745091644,Arcade
3459,Pecan Park,29.7064733,-95.286076,Wells Fargo Bank,29.701683076078712,-95.2963288128376,Bank
3460,Pecan Park,29.7064733,-95.286076,Ross Dress for Less,29.69714452879611,-95.29597227903808,Clothing Store
3461,Pecan Park,29.7064733,-95.286076,Denny's,29.70291647111998,-95.29539003968239,Breakfast Spot
3462,Pecan Park,29.7064733,-95.286076,Pizza Hut,29.703689,-95.296102,Pizza Place
3463,Pecan Park,29.7064733,-95.286076,Foot Locker,29.6994944,-95.2963125,Shoe Store
3464,Pecan Park,29.7064733,-95.286076,Subway,29.716549917542725,-95.29420189947399,Sandwich Place
3465,Pecan Park,29.7064733,-95.286076,Circle K,29.717569,-95.293367,Convenience Store
3466,Pecan Park,29.7064733,-95.286076,Shoe Carnival,29.698043,-95.294043,Shoe Store
3467,Pecan Park,29.7064733,-95.286076,H-E-B,29.6984898,-95.2948611,Grocery Store
3468,Pecan Park,29.7064733,-95.286076,Popeyes Louisiana Kitchen,29.717228600926532,-95.29464050467443,Fried Chicken Joint
3469,Pecan Park,29.7064733,-95.286076,REY DEL POLLO- THE CHICKEN KING,29.71675468036556,-95.29111228105498,Mexican Restaurant
3470,Pecan Park,29.7064733,-95.286076,The Children's Place,29.697894,-95.296609,Kids Store
3471,Pecan Park,29.7064733,-95.286076,China Star Hibachi Grill Supreme Buffet,29.701902317570557,-95.29779975755417,Chinese Restaurant
3472,Pecan Park,29.7064733,-95.286076,Taco Palenque,29.698768556716377,-95.29720632081428,Mexican Restaurant
3473,Pecan Park,29.7064733,-95.286076,Ruchi's,29.703689,-95.296102,Mexican Restaurant
3474,Pecan Park,29.7064733,-95.286076,SUBWAY,29.701593419010088,-95.29758822915267,Sandwich Place
3475,Pecan Park,29.7064733,-95.286076,CVS pharmacy,29.716982765717592,-95.2953452027866,Pharmacy
3476,Pecan Park,29.7064733,-95.286076,Verizon,29.6979492,-95.2977459,Mobile Phone Shop
3477,Pecan Park,29.7064733,-95.286076,Party City,29.69788676646024,-95.29366950931268,Miscellaneous Shop
3478,Pecan Park,29.7064733,-95.286076,Wendy’s,29.69952207110357,-95.29714747348407,Fast Food Restaurant
3479,Pecan Park,29.7064733,-95.286076,KFC,29.698226,-95.2975124,Fried Chicken Joint
3480,Pecan Park,29.7064733,-95.286076,Cicis (Cicis Pizza),29.696348074009894,-95.29737398928006,Pizza Place
3481,Pecan Park,29.7064733,-95.286076,The Home Depot,29.70249850705277,-95.29937714338303,Hardware Store
3482,Pecan Park,29.7064733,-95.286076,Shell,29.709242,-95.279747,Gas Station
3483,Pecan Park,29.7064733,-95.286076,99 Cents Only Stores,29.718045,-95.295706,Discount Store
3484,Pecan Park,29.7064733,-95.286076,Marshalls,29.6976499,-95.2953141,Department Store
3485,Pecan Park,29.7064733,-95.286076,Panda Express,29.69681844469463,-95.2980112187364,Chinese Restaurant
3486,Pecan Park,29.7064733,-95.286076,Cici's Pizza,29.716318130493164,-95.29533386230469,Pizza Place
3487,Pecan Park,29.7064733,-95.286076,Sellers Bros,29.709017570603763,-95.27844953696359,Supermarket
3488,Pecan Park,29.7064733,-95.286076,Cossaboom YMCA,29.700815200805664,-95.28173828125,Gym
3489,Pecan Park,29.7064733,-95.286076,El Bolillo Bakery,29.699539,-95.286698,Bakery
3490,Pecan Park,29.7064733,-95.286076,Williams Insulation,29.7152717,-95.2844035,Home Service
3491,Pecan Park,29.7064733,-95.286076,610 To 45 South,29.703604471973666,-95.27619089613356,Moving Target
3492,Pecan Park,29.7064733,-95.286076,I-45 & Loop I-610,29.69723334227245,-95.28868622974679,Intersection
3493,Pecan Park,29.7064733,-95.286076,Burger King,29.714700058316332,-95.27874559164047,Fast Food Restaurant
3494,Pecan Park,29.7064733,-95.286076,Refresquria Cancun,29.7137943660075,-95.29479649057687,Food Truck
3495,Pecan Park,29.7064733,-95.286076,La Victoria,29.71738299306864,-95.29264290936347,Taco Place
3496,Pecan Park,29.7064733,-95.286076,Villa Del Sol,29.697033740736543,-95.2785277456607,Seafood Restaurant
3497,Pecan Park,29.7064733,-95.286076,Martini True Value Hardware,29.717474,-95.29174300000001,Hardware Store
3498,Pecan Park,29.7064733,-95.286076,Azteca Pharmacy,29.695273150504576,-95.27827262644986,Pharmacy
3499,Pecan Park,29.7064733,-95.286076,Ace Mart Restaurant Supply,29.705315028366766,-95.3016751821692,Miscellaneous Shop
3500,Pecan Park,29.7064733,-95.286076,Tuco Brothers Waste Services,29.720003000000002,-95.283005,Home Service
3501,Pecan Park,29.7064733,-95.286076,SuperNova Furniture,29.707178000000003,-95.30229399999999,Furniture / Home Store
3502,Pecan Park,29.7064733,-95.286076,San Marcos Taqueria & Refresqueria,29.694003000000002,-95.278171,Snack Place
3503,Pecan Park,29.7064733,-95.286076,TF Supplements,29.7052,-95.302525,Warehouse Store
3504,Sunnyside,29.664119899999996,-95.3679941,TP Seafood Restaurant And Market,29.658452769125905,-95.36814869314846,Seafood Restaurant
3505,Sunnyside,29.664119899999996,-95.3679941,Big Belly's Burgers,29.670853425599866,-95.35590061970265,Fast Food Restaurant
3506,Sunnyside,29.664119899999996,-95.3679941,Just Oxtails Soul Food,29.6583391655286,-95.36529271788886,Southern / Soul Food Restaurant
3507,Sunnyside,29.664119899999996,-95.3679941,Farmer's Fresh Meat,29.667265,-95.355965,American Restaurant
3508,Sunnyside,29.664119899999996,-95.3679941,King Kong,29.667012689504386,-95.38383556005223,Outdoor Sculpture
3509,Sunnyside,29.664119899999996,-95.3679941,Church's Chicken,29.6635802,-95.3552419,Fried Chicken Joint
3510,Sunnyside,29.664119899999996,-95.3679941,T-Mobile,29.655616719383485,-95.3558580740355,Mobile Phone Shop
3511,Sunnyside,29.664119899999996,-95.3679941,Wells Fargo,29.658673999999998,-95.35721600000001,Bank
3512,Sunnyside,29.664119899999996,-95.3679941,Family Dollar,29.655051,-95.356768,Discount Store
3513,Sunnyside,29.664119899999996,-95.3679941,Walgreens,29.6578813,-95.3559525,Pharmacy
3514,Sunnyside,29.664119899999996,-95.3679941,Little Caesars Pizza,29.657913,-95.35499399999999,Pizza Place
3515,Sunnyside,29.664119899999996,-95.3679941,SUBWAY,29.65785789489746,-95.35503387451172,Sandwich Place
3516,Sunnyside,29.664119899999996,-95.3679941,KFC,29.657508553508453,-95.35511739701667,Fried Chicken Joint
3517,Sunnyside,29.664119899999996,-95.3679941,Family Dollar,29.669603000000002,-95.35514599999999,Discount Store
3518,Sunnyside,29.664119899999996,-95.3679941,Mary Lou's,29.669750213623047,-95.36778259277344,Comfort Food Restaurant
3519,Sunnyside,29.664119899999996,-95.3679941,Sausage And Boudain Shack,29.657819,-95.370474,Restaurant
3520,Sunnyside,29.664119899999996,-95.3679941,Bayou Ka-Nex-Shun Home Cooking,29.656767,-95.372203,Food
3521,Sunnyside,29.664119899999996,-95.3679941,Popeyes Louisiana Kitchen,29.65742903239087,-95.35580233946358,Fried Chicken Joint
3522,Sunnyside,29.664119899999996,-95.3679941,Southland Market,29.655138759422478,-95.37134381808045,Convenience Store
3523,Sunnyside,29.664119899999996,-95.3679941,UPS Access Point location,29.653542,-95.368248,Shipping Store
3524,Sunnyside,29.664119899999996,-95.3679941,Gilmore Burger,29.677014,-95.369511,Burger Joint
3525,Sunnyside,29.664119899999996,-95.3679941,Timmy Chan,29.656720836623773,-95.35514027014679,Fast Food Restaurant
3526,Sunnyside,29.664119899999996,-95.3679941,Active Athlete,29.654706868396243,-95.35589473356204,Shoe Store
3527,South Park,29.666326799999997,-95.3372099,Walgreens,29.665788238442875,-95.33819139003754,Pharmacy
3528,South Park,29.666326799999997,-95.3372099,Family Dollar,29.666085,-95.33295600000001,Discount Store
3529,South Park,29.666326799999997,-95.3372099,Jack in the Box,29.666737971541707,-95.33652171492577,Fast Food Restaurant
3530,South Park,29.666326799999997,-95.3372099,Shell,29.66667552291371,-95.33681648320783,Gas Station
3531,South Park,29.666326799999997,-95.3372099,Shell,29.65834717,-95.3362628,Gas Station
3532,South Park,29.666326799999997,-95.3372099,Bitcoin of America - Bitcoin ATM,29.6582969,-95.3360179,Financial or Legal Service
3533,South Park,29.666326799999997,-95.3372099,Starbucks @ Hobby airport,29.66844924036533,-95.34783968572675,Coffee Shop
3534,South Park,29.666326799999997,-95.3372099,Grimes Park,29.657945883635275,-95.34572478364669,Baseball Field
3535,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,George's Italian Pizzeria,29.68477997661326,-95.29398713423726,Pizza Place
3536,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,The Original Kolache Shoppe,29.685906272546948,-95.2970361645105,Bakery
3537,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Casian Crawfish,29.686620712280273,-95.29768371582031,Seafood Restaurant
3538,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Spanky's Pizza & Bar,29.694913469987757,-95.29959712224178,Pizza Place
3539,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Walgreens,29.684767215203586,-95.29090404510498,Pharmacy
3540,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Reveille Park,29.679269066228336,-95.28561030824477,Park
3541,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Wingstop,29.696585396754358,-95.29703212724941,Wings Joint
3542,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Frank's Grill,29.69289325907427,-95.29940123157527,Breakfast Spot
3543,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Shipley Do-Nuts,29.677241380590665,-95.29063171313184,Donut Shop
3544,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,CVS pharmacy,29.676403582526348,-95.28972816564162,Pharmacy
3545,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Redbox,29.68480110168457,-95.29090881347656,Video Store
3546,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Marble Slab Creamery,29.696371,-95.297341,Ice Cream Shop
3547,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Family Dollar,29.679275,-95.292969,Discount Store
3548,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,T-Mobile,29.69643827892207,-95.2967871439493,Mobile Phone Shop
3549,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Chuck E. Cheese,29.69613748074613,-95.29588745091644,Arcade
3550,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Best Buy,29.6983163,-95.2937361,Electronics Store
3551,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Starbucks,29.69779175760629,-95.29769366779796,Coffee Shop
3552,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Penske Truck Rental,29.695397822617394,-95.30484728516512,Rental Service
3553,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Ross Dress for Less,29.69714452879611,-95.29597227903808,Clothing Store
3554,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,SONIC Drive In,29.6727031947155,-95.289666213257,Fast Food Restaurant
3555,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Redbox,29.674795150756836,-95.29103088378906,Video Store
3556,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,The Children's Place,29.697894,-95.296609,Kids Store
3557,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Foot Locker,29.6994944,-95.2963125,Shoe Store
3558,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Little Caesars Pizza,29.674491999999997,-95.289829,Pizza Place
3559,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Shoe Carnival,29.698043,-95.294043,Shoe Store
3560,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,SUBWAY,29.676929182404105,-95.28959831317525,Sandwich Place
3561,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Kroger,29.674842384289192,-95.29104083776474,Supermarket
3562,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Pupeseria Emanuel,29.680843,-95.294013,Latin American Restaurant
3563,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Active Athlete,29.674723999999998,-95.290992,Shoe Store
3564,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Power Vac America,29.685383,-95.311541,Home Service
3565,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Telephone Road,29.673044643534727,-95.28913660760911,Garden
3566,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,I-45 & Loop I-610,29.69723334227245,-95.28868622974679,Intersection
3567,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Robert C. Stuart Park,29.671505,-95.2986,Park
3568,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,Magnolia’s,29.685107000000002,-95.280089,Ice Cream Shop
3569,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,La Casa del Cabrito,29.687075396010115,-95.28000745947807,Mexican Restaurant
3570,Golfcrest / Bellfort / Reveille,29.685152799999997,-95.29631150000002,The Ghetto,29.68885165643592,-95.28035953494334,Gun Range
3571,Park Place,29.6950953,-95.2646733,Aguascalientes,29.700363152440836,-95.27752690657239,Mexican Restaurant
3572,Park Place,29.6950953,-95.2646733,Taqueria del Sol,29.685834287955732,-95.27664488028726,Mexican Restaurant
3573,Park Place,29.6950953,-95.2646733,Glenbrook Golf Course,29.68418586610563,-95.26485495720024,Golf Course
3574,Park Place,29.6950953,-95.2646733,Redbox,29.685107000000002,-95.253963,Video Store
3575,Park Place,29.6950953,-95.2646733,Family Dollar,29.685578000000003,-95.253636,Discount Store
3576,Park Place,29.6950953,-95.2646733,Cuu Long Quan,29.688241,-95.27792751789093,Vietnamese Restaurant
3577,Park Place,29.6950953,-95.2646733,Chavez High School Field House,29.689051347652182,-95.25784126748442,Gym
3578,Park Place,29.6950953,-95.2646733,Houston Botanic Garden,29.687077,-95.26823,Botanical Garden
3579,Park Place,29.6950953,-95.2646733,Charles H Milby Park,29.705946541987238,-95.26365280151366,Park
3580,Park Place,29.6950953,-95.2646733,La Moreliana #7,29.692359,-95.277493,Mexican Restaurant
3581,Park Place,29.6950953,-95.2646733,O.F.A. Little League Park,29.690104023829196,-95.25277154275736,Baseball Field
3582,Park Place,29.6950953,-95.2646733,Old Galveston Rd,29.68489774119483,-95.25495442749936,Outdoors & Recreation
3583,Park Place,29.6950953,-95.2646733,Listos,29.68283111792257,-95.25849924256383,Restaurant
3584,Park Place,29.6950953,-95.2646733,Foodarama,29.685124987531104,-95.2543994490143,Grocery Store
3585,Meadowbrook / Allendale,29.687466600000004,-95.2461412,Redbox,29.685107000000002,-95.253963,Video Store
3586,Meadowbrook / Allendale,29.687466600000004,-95.2461412,Beverage Mart II,29.691270070465233,-95.23559956390663,Liquor Store
3587,Meadowbrook / Allendale,29.687466600000004,-95.2461412,Family Dollar,29.685578000000003,-95.253636,Discount Store
3588,Meadowbrook / Allendale,29.687466600000004,-95.2461412,Coushatta Casino Resort,29.688649464920143,-95.24561144970677,Casino
3589,Meadowbrook / Allendale,29.687466600000004,-95.2461412,La Michoacana,29.683904,-95.240567,Mexican Restaurant
3590,Meadowbrook / Allendale,29.687466600000004,-95.2461412,O.F.A. Little League Park,29.690104023829196,-95.25277154275736,Baseball Field
3591,Meadowbrook / Allendale,29.687466600000004,-95.2461412,O.F.A. Park,29.690216055812495,-95.2527562424574,Baseball Field
3592,Meadowbrook / Allendale,29.687466600000004,-95.2461412,Foodarama,29.685124987531104,-95.2543994490143,Grocery Store
3593,Meadowbrook / Allendale,29.687466600000004,-95.2461412,Aguilar Builders,29.695164049903156,-95.24806380271912,Construction & Landscaping
3594,Meadowbrook / Allendale,29.687466600000004,-95.2461412,Old Galveston Rd,29.68489774119483,-95.25495442749936,Outdoors & Recreation
3595,Meadowbrook / Allendale,29.687466600000004,-95.2461412,Family Thrift Outlet,29.678386453982124,-95.24970646439213,Thrift / Vintage Store
3596,Meadowbrook / Allendale,29.687466600000004,-95.2461412,Chavez High School Field House,29.689051347652182,-95.25784126748442,Gym
3597,South Acres / Crestmont Park,29.627639600000002,-95.3556233,Daiquiri Shack - Cullen,29.623919926671956,-95.35486202980296,Cocktail Bar
3598,South Acres / Crestmont Park,29.627639600000002,-95.3556233,Cricket Wireless Authorized Retailer,29.624298,-95.354713,Mobile Phone Shop
3599,South Acres / Crestmont Park,29.627639600000002,-95.3556233,Family Dollar,29.64182,-95.35644,Discount Store
3600,South Acres / Crestmont Park,29.627639600000002,-95.3556233,Schnurr Park,29.628559475106766,-95.35530253146513,Park
3601,South Acres / Crestmont Park,29.627639600000002,-95.3556233,Trejo's Tile And Flooring,29.624824,-95.348778,Construction & Landscaping
3602,South Acres / Crestmont Park,29.627639600000002,-95.3556233,L & T Seafood Market,29.635752,-95.356114,Seafood Restaurant
3603,South Acres / Crestmont Park,29.627639600000002,-95.3556233,KB Home Benson Trace,29.61930990412509,-95.3486234416294,Construction & Landscaping
3604,South Acres / Crestmont Park,29.627639600000002,-95.3556233,https://www.fitindaily.com,29.631941590978617,-95.341427475214,Health Food Store
3605,Minnetex,29.625626399999998,-95.3239403,Family Dollar,29.62618979,-95.33880435,Discount Store
3606,Minnetex,29.625626399999998,-95.3239403,rue21,29.636757717375332,-95.33422189335174,Clothing Store
3607,Minnetex,29.625626399999998,-95.3239403,American Soccer Park,29.614798580302143,-95.33397006720206,Park
3608,Greater Hobby Area,29.625410700000003,-95.2854369,Taqueria El Alazan,29.62481568167968,-95.28535515751322,Food Truck
3609,Greater Hobby Area,29.625410700000003,-95.2854369,Subway,29.6244227734599,-95.28482326304771,Sandwich Place
3610,Greater Hobby Area,29.625410700000003,-95.2854369,Jack in the Box,29.6200808,-95.2856846,Fast Food Restaurant
3611,Greater Hobby Area,29.625410700000003,-95.2854369,Shell,29.625984999999996,-95.284279,Gas Station
3612,Greater Hobby Area,29.625410700000003,-95.2854369,Taquerias Los Jalisciendes,29.612184999999997,-95.285217,Mexican Restaurant
3613,Greater Hobby Area,29.625410700000003,-95.2854369,Family Dollar,29.611208,-95.285293,Discount Store
3614,Greater Hobby Area,29.625410700000003,-95.2854369,Dairy Queen,29.615136,-95.28577299999999,Ice Cream Shop
3615,Greater Hobby Area,29.625410700000003,-95.2854369,Taqueria El Alazan,29.62542060611302,-95.2852735095189,Food Truck
3616,Greater Hobby Area,29.625410700000003,-95.2854369,Mr Char-Burger,29.619881,-95.28495500000001,Burger Joint
3617,Greater Hobby Area,29.625410700000003,-95.2854369,Applied Cryo Technologies,29.619567,-95.293763,Business Service
3618,Greater Hobby Area,29.625410700000003,-95.2854369,Panderia Y Pasteleria Lesly,29.61171269019115,-95.28467646209373,Bakery
3619,Edgebrook,29.64539329999999,-95.2265511,Casarez Mexican Restaurant,29.645426376143472,-95.2345785770705,Mexican Restaurant
3620,Edgebrook,29.64539329999999,-95.2265511,Walgreens,29.646295835199787,-95.22186024119947,Pharmacy
3621,Edgebrook,29.64539329999999,-95.2265511,El Jalapeño,29.643981877625897,-95.23687904767823,Taco Place
3622,Edgebrook,29.64539329999999,-95.2265511,Baskin-Robbins,29.644369875594297,-95.23750758970132,Ice Cream Shop
